timestamp,station_id,anomaly_type,description
2026-08-29T01:26:19.759106,AWS_CJB,drift,Temperature drifted by 1.10
2026-08-29T01:26:21.760252,AWS_MUM,frozen_value,Values frozen
2026-08-29T01:26:21.767112,AWS_HYD,drift,Temperature drifted by 1.30
2026-08-29T01:26:21.771500,AWS_CCU,drift,Temperature drifted by 1.06
2026-08-29T01:26:21.774567,AWS_PNQ,spike,pressure spiked by -141.16
2026-08-29T01:26:21.780460,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:21.787431,AWS_NAG,drift,Temperature drifted by 0.34
2026-08-29T01:26:21.790712,AWS_IDR,drift,Temperature drifted by 2.91
2026-08-29T01:26:21.794888,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:21.797651,AWS_COK,drift,Temperature drifted by 2.36
2026-08-29T01:26:21.803118,AWS_PAT,drift,Temperature drifted by 0.21
2026-08-29T01:26:21.807975,AWS_GAU,drift,Temperature drifted by 4.98
2026-08-29T01:26:21.811631,AWS_IXR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:21.815391,AWS_CJB,drift,Temperature drifted by 1.37
2026-08-29T01:26:23.820423,AWS_BLR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:23.821474,AWS_HYD,drift,Temperature drifted by 1.60
2026-08-29T01:26:23.823226,AWS_CCU,drift,Temperature drifted by 1.51
2026-08-29T01:26:23.824787,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:23.827363,AWS_NAG,drift,Temperature drifted by 0.75
2026-08-29T01:26:23.828489,AWS_IDR,drift,Temperature drifted by 3.16
2026-08-29T01:26:23.829549,AWS_COK,drift,Temperature drifted by 2.76
2026-08-29T01:26:23.831030,AWS_PAT,drift,Temperature drifted by 0.50
2026-08-29T01:26:23.832781,AWS_CJB,drift,Temperature drifted by 1.47
2026-08-29T01:26:25.835695,AWS_HYD,drift,Temperature drifted by 1.83
2026-08-29T01:26:25.838190,AWS_CCU,drift,Temperature drifted by 1.98
2026-08-29T01:26:25.843106,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:25.847469,AWS_NAG,drift,Temperature drifted by 0.89
2026-08-29T01:26:25.849887,AWS_IDR,drift,Temperature drifted by 3.64
2026-08-29T01:26:25.853196,AWS_COK,drift,Temperature drifted by 3.07
2026-08-29T01:26:25.857046,AWS_PAT,drift,Temperature drifted by 0.95
2026-08-29T01:26:25.858485,AWS_BBI,dropout,Reading dropped
2026-08-29T01:26:25.861691,AWS_CJB,drift,Temperature drifted by 1.69
2026-08-29T01:26:27.866894,AWS_HYD,drift,Temperature drifted by 2.08
2026-08-29T01:26:27.868522,AWS_MAA,spike,humidity spiked by -23.59
2026-08-29T01:26:27.869777,AWS_CCU,drift,Temperature drifted by 2.39
2026-08-29T01:26:27.873673,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:27.876314,AWS_KNP,dropout,Reading dropped
2026-08-29T01:26:27.878035,AWS_NAG,drift,Temperature drifted by 1.10
2026-08-29T01:26:27.881201,AWS_COK,drift,Temperature drifted by 3.33
2026-08-29T01:26:27.883203,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:27.884859,AWS_PAT,drift,Temperature drifted by 1.15
2026-08-29T01:26:27.888076,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:27.890147,AWS_CJB,drift,Temperature drifted by 1.93
2026-08-29T01:26:29.892451,AWS_MUM,spike,humidity spiked by 19.39
2026-08-29T01:26:29.896451,AWS_BLR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:29.898379,AWS_HYD,drift,Temperature drifted by 2.28
2026-08-29T01:26:29.900494,AWS_CCU,drift,Temperature drifted by 2.77
2026-08-29T01:26:29.902725,AWS_PNQ,spike,temperature spiked by 17.62
2026-08-29T01:26:29.906863,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:29.910066,AWS_KNP,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:29.913468,AWS_NAG,drift,Temperature drifted by 1.34
2026-08-29T01:26:29.917484,AWS_COK,spike,pressure spiked by 60.16
2026-08-29T01:26:29.920564,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:29.922391,AWS_PAT,drift,Temperature drifted by 1.58
2026-08-29T01:26:29.927798,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:29.931240,AWS_CJB,drift,Temperature drifted by 2.29
2026-08-29T01:26:31.936489,AWS_HYD,drift,Temperature drifted by 2.61
2026-08-29T01:26:31.938027,AWS_CCU,drift,Temperature drifted by 3.17
2026-08-29T01:26:31.940157,AWS_STV,spike,temperature spiked by -28.95
2026-08-29T01:26:31.943028,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:31.946642,AWS_NAG,drift,Temperature drifted by 1.70
2026-08-29T01:26:31.948140,AWS_IDR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:31.951585,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:31.952496,AWS_PAT,drift,Temperature drifted by 1.98
2026-08-29T01:26:31.954965,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:31.956207,AWS_MYQ,spike,temperature spiked by 17.66
2026-08-29T01:26:31.957103,AWS_CJB,drift,Temperature drifted by 2.53
2026-08-29T01:26:33.961548,AWS_HYD,drift,Temperature drifted by 2.83
2026-08-29T01:26:33.964852,AWS_CCU,drift,Temperature drifted by 3.33
2026-08-29T01:26:33.966835,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:33.968976,AWS_STV,dropout,Reading dropped
2026-08-29T01:26:33.969969,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:33.971290,AWS_LKO,drift,Temperature drifted by 0.45
2026-08-29T01:26:33.974462,AWS_NAG,drift,Temperature drifted by 1.90
2026-08-29T01:26:33.978669,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:33.981182,AWS_PAT,drift,Temperature drifted by 2.15
2026-08-29T01:26:33.982808,AWS_IXC,spike,pressure spiked by 109.17
2026-08-29T01:26:33.984739,AWS_GAU,dropout,Reading dropped
2026-08-29T01:26:33.986194,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:33.989043,AWS_CJB,drift,Temperature drifted by 2.64
2026-08-29T01:26:35.992712,AWS_DEL,drift,Temperature drifted by 0.17
2026-08-29T01:26:35.996952,AWS_HYD,drift,Temperature drifted by 3.16
2026-08-29T01:26:35.999386,AWS_MAA,dropout,Reading dropped
2026-08-29T01:26:36.001326,AWS_CCU,drift,Temperature drifted by 3.46
2026-08-29T01:26:36.004086,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:36.007170,AWS_STV,dropout,Reading dropped
2026-08-29T01:26:36.009504,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:36.011970,AWS_LKO,drift,Temperature drifted by 0.87
2026-08-29T01:26:36.015154,AWS_NAG,drift,Temperature drifted by 2.35
2026-08-29T01:26:36.020733,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:36.023186,AWS_PAT,drift,Temperature drifted by 2.46
2026-08-29T01:26:36.029118,AWS_BBI,dropout,Reading dropped
2026-08-29T01:26:36.030520,AWS_GAU,dropout,Reading dropped
2026-08-29T01:26:36.031098,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:36.032657,AWS_CJB,drift,Temperature drifted by 3.05
2026-08-29T01:26:38.037261,AWS_DEL,drift,Temperature drifted by 0.51
2026-08-29T01:26:38.038756,AWS_BLR,dropout,Reading dropped
2026-08-29T01:26:38.039529,AWS_HYD,drift,Temperature drifted by 3.56
2026-08-29T01:26:38.041423,AWS_CCU,drift,Temperature drifted by 3.71
2026-08-29T01:26:38.042783,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:38.045406,AWS_STV,dropout,Reading dropped
2026-08-29T01:26:38.046464,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:38.047872,AWS_LKO,drift,Temperature drifted by 1.13
2026-08-29T01:26:38.050736,AWS_NAG,drift,Temperature drifted by 2.46
2026-08-29T01:26:38.053217,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:38.056561,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:38.058585,AWS_PAT,drift,Temperature drifted by 2.79
2026-08-29T01:26:38.061629,AWS_BBI,drift,Temperature drifted by 0.44
2026-08-29T01:26:38.063381,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:38.064054,AWS_MYQ,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:38.065996,AWS_CJB,drift,Temperature drifted by 3.28
2026-08-29T01:26:40.071348,AWS_DEL,drift,Temperature drifted by 0.72
2026-08-29T01:26:40.074407,AWS_BLR,dropout,Reading dropped
2026-08-29T01:26:40.075496,AWS_HYD,drift,Temperature drifted by 3.70
2026-08-29T01:26:40.082094,AWS_CCU,drift,Temperature drifted by 4.07
2026-08-29T01:26:40.084265,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:40.091591,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:40.095619,AWS_LKO,drift,Temperature drifted by 1.47
2026-08-29T01:26:40.101667,AWS_NAG,drift,Temperature drifted by 2.95
2026-08-29T01:26:40.114012,AWS_IDR,dropout,Reading dropped
2026-08-29T01:26:40.115911,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:40.120179,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:26:40.122826,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:40.129814,AWS_PAT,drift,Temperature drifted by 3.28
2026-08-29T01:26:40.133382,AWS_IXC,drift,Temperature drifted by 0.41
2026-08-29T01:26:40.136248,AWS_BBI,drift,Temperature drifted by 0.57
2026-08-29T01:26:40.141703,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:40.152089,AWS_MYQ,spike,pressure spiked by -138.47
2026-08-29T01:26:40.157595,AWS_CJB,drift,Temperature drifted by 3.46
2026-08-29T01:26:42.172316,AWS_DEL,drift,Temperature drifted by 1.18
2026-08-29T01:26:42.181540,AWS_HYD,drift,Temperature drifted by 4.19
2026-08-29T01:26:42.185166,AWS_CCU,drift,Temperature drifted by 4.31
2026-08-29T01:26:42.187783,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:42.193054,AWS_STV,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:42.196034,AWS_JAI,frozen_value,Values frozen
2026-08-29T01:26:42.199261,AWS_LKO,drift,Temperature drifted by 1.91
2026-08-29T01:26:42.205110,AWS_NAG,drift,Temperature drifted by 3.21
2026-08-29T01:26:42.214433,AWS_IDR,dropout,Reading dropped
2026-08-29T01:26:42.222890,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:26:42.227170,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:42.230103,AWS_PAT,drift,Temperature drifted by 3.41
2026-08-29T01:26:42.235006,AWS_IXC,drift,Temperature drifted by 0.91
2026-08-29T01:26:42.238171,AWS_BBI,drift,Temperature drifted by 1.05
2026-08-29T01:26:42.248208,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:44.257079,AWS_DEL,drift,Temperature drifted by 1.30
2026-08-29T01:26:44.260054,AWS_BLR,dropout,Reading dropped
2026-08-29T01:26:44.261047,AWS_HYD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:44.266269,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:44.271374,AWS_JAI,dropout,Reading dropped
2026-08-29T01:26:44.273130,AWS_LKO,drift,Temperature drifted by 2.28
2026-08-29T01:26:44.278990,AWS_IDR,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:44.283090,AWS_COK,spike,pressure spiked by 94.68
2026-08-29T01:26:44.286257,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:26:44.288601,AWS_VTZ,frozen_value,Values frozen
2026-08-29T01:26:44.290472,AWS_PAT,drift,Temperature drifted by 3.53
2026-08-29T01:26:44.292577,AWS_IXC,drift,Temperature drifted by 1.02
2026-08-29T01:26:44.296571,AWS_BBI,drift,Temperature drifted by 1.54
2026-08-29T01:26:44.300073,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:46.307936,AWS_DEL,drift,Temperature drifted by 1.64
2026-08-29T01:26:46.315013,AWS_BLR,dropout,Reading dropped
2026-08-29T01:26:46.329747,AWS_MAA,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:26:46.349271,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:46.360323,AWS_JAI,dropout,Reading dropped
2026-08-29T01:26:46.362305,AWS_LKO,drift,Temperature drifted by 2.67
2026-08-29T01:26:46.366517,AWS_KNP,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:46.396771,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:26:46.402929,AWS_PAT,drift,Temperature drifted by 3.68
2026-08-29T01:26:46.406265,AWS_IXC,drift,Temperature drifted by 1.38
2026-08-29T01:26:46.409334,AWS_BBI,drift,Temperature drifted by 1.90
2026-08-29T01:26:46.413090,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:48.444342,AWS_DEL,drift,Temperature drifted by 1.78
2026-08-29T01:26:48.615891,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:48.708842,AWS_STV,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:53.507719,AWS_JAI,dropout,Reading dropped
2026-08-29T01:26:53.615944,AWS_LKO,drift,Temperature drifted by 2.97
2026-08-29T01:26:54.231044,AWS_TRV,frozen_value,Values frozen
2026-08-29T01:26:54.414602,AWS_PAT,drift,Temperature drifted by 3.82
2026-08-29T01:26:54.468218,AWS_IXC,drift,Temperature drifted by 1.57
2026-08-29T01:26:54.542958,AWS_BBI,drift,Temperature drifted by 2.19
2026-08-29T01:26:54.665132,AWS_IXR,frozen_value,Values frozen
2026-08-29T01:26:54.682670,AWS_MYQ,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:57.104125,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:26:59.192651,AWS_AMD,spike,temperature spiked by 19.76
2026-08-29T01:26:59.390064,AWS_LKO,drift,Temperature drifted by 3.08
2026-08-29T01:26:59.490227,AWS_KNP,drift,Temperature drifted by 0.35
2026-08-29T01:26:59.675635,AWS_COK,frozen_value,Values frozen
2026-08-29T01:26:59.737807,AWS_VTZ,spatial_outlier,Deviating from spatial trend
2026-08-29T01:26:59.785271,AWS_IXC,drift,Temperature drifted by 1.76
2026-08-29T01:26:59.829540,AWS_BBI,drift,Temperature drifted by 2.57
2026-08-29T01:27:01.997137,AWS_MUM,drift,Temperature drifted by 0.14
2026-08-29T01:27:02.004521,AWS_DEL,dropout,Reading dropped
2026-08-29T01:27:02.086869,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:27:02.172512,AWS_KNP,drift,Temperature drifted by 0.62
2026-08-29T01:27:02.238814,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:02.254229,AWS_VTZ,drift,Temperature drifted by 0.33
2026-08-29T01:27:02.269160,AWS_PAT,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:27:02.287789,AWS_IXC,drift,Temperature drifted by 2.06
2026-08-29T01:27:04.465255,AWS_MUM,drift,Temperature drifted by 0.45
2026-08-29T01:27:04.489618,AWS_DEL,dropout,Reading dropped
2026-08-29T01:27:04.490765,AWS_BLR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:27:04.501841,AWS_MAA,spike,pressure spiked by -65.27
2026-08-29T01:27:04.523053,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:27:04.597191,AWS_KNP,drift,Temperature drifted by 0.83
2026-08-29T01:27:04.614663,AWS_NAG,spike,temperature spiked by 16.98
2026-08-29T01:27:04.627293,AWS_BHO,dropout,Reading dropped
2026-08-29T01:27:04.634572,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:04.651591,AWS_TRV,drift,Temperature drifted by 0.15
2026-08-29T01:27:04.667779,AWS_VTZ,drift,Temperature drifted by 0.78
2026-08-29T01:27:04.691550,AWS_IXC,drift,Temperature drifted by 2.34
2026-08-29T01:27:06.794638,AWS_MUM,drift,Temperature drifted by 0.55
2026-08-29T01:27:06.822921,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:27:06.840726,AWS_STV,dropout,Reading dropped
2026-08-29T01:27:06.860673,AWS_KNP,drift,Temperature drifted by 0.93
2026-08-29T01:27:06.935368,AWS_BHO,drift,Temperature drifted by 0.30
2026-08-29T01:27:06.968211,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:06.982930,AWS_TRV,drift,Temperature drifted by 0.59
2026-08-29T01:27:06.998753,AWS_VTZ,drift,Temperature drifted by 1.26
2026-08-29T01:27:07.031474,AWS_PAT,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:27:07.047005,AWS_IXC,drift,Temperature drifted by 2.74
2026-08-29T01:27:07.083522,AWS_BBI,spatial_outlier,Deviating from spatial trend
2026-08-29T01:27:09.183690,AWS_MUM,drift,Temperature drifted by 0.96
2026-08-29T01:27:09.221133,AWS_MAA,spike,humidity spiked by 12.90
2026-08-29T01:27:09.239611,AWS_CCU,spike,humidity spiked by 21.63
2026-08-29T01:27:09.265211,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:27:09.280416,AWS_STV,dropout,Reading dropped
2026-08-29T01:27:09.305838,AWS_LKO,spatial_outlier,Deviating from spatial trend
2026-08-29T01:27:09.335791,AWS_KNP,drift,Temperature drifted by 1.24
2026-08-29T01:27:09.386445,AWS_BHO,drift,Temperature drifted by 0.58
2026-08-29T01:27:09.414740,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:09.425201,AWS_TRV,drift,Temperature drifted by 0.76
2026-08-29T01:27:09.443574,AWS_VTZ,drift,Temperature drifted by 1.43
2026-08-29T01:27:09.451341,AWS_PAT,drift,Temperature drifted by 0.38
2026-08-29T01:27:09.457340,AWS_IXC,drift,Temperature drifted by 3.21
2026-08-29T01:27:09.466662,AWS_IXR,drift,Temperature drifted by 0.42
2026-08-29T01:27:11.488751,AWS_MUM,drift,Temperature drifted by 1.10
2026-08-29T01:27:11.629549,AWS_PNQ,frozen_value,Values frozen
2026-08-29T01:27:11.652697,AWS_AMD,spike,pressure spiked by 121.86
2026-08-29T01:27:11.671167,AWS_STV,dropout,Reading dropped
2026-08-29T01:27:11.706396,AWS_KNP,drift,Temperature drifted by 1.36
2026-08-29T01:27:11.734994,AWS_BHO,drift,Temperature drifted by 1.02
2026-08-29T01:27:11.751888,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:11.762108,AWS_TRV,drift,Temperature drifted by 1.12
2026-08-29T01:27:11.797602,AWS_VTZ,drift,Temperature drifted by 1.83
2026-08-29T01:27:11.815579,AWS_PAT,drift,Temperature drifted by 0.64
2026-08-29T01:27:11.847991,AWS_IXC,drift,Temperature drifted by 3.50
2026-08-29T01:27:11.937840,AWS_IXR,drift,Temperature drifted by 0.64
2026-08-29T01:27:13.985910,AWS_MUM,drift,Temperature drifted by 1.44
2026-08-29T01:27:14.041600,AWS_BLR,spike,pressure spiked by -85.80
2026-08-29T01:27:14.201014,AWS_AMD,frozen_value,Values frozen
2026-08-29T01:27:14.285221,AWS_KNP,drift,Temperature drifted by 1.59
2026-08-29T01:27:14.311702,AWS_NAG,spatial_outlier,Deviating from spatial trend
2026-08-29T01:27:14.331905,AWS_IDR,drift,Temperature drifted by 0.40
2026-08-29T01:27:14.345990,AWS_BHO,drift,Temperature drifted by 1.14
2026-08-29T01:27:14.367237,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:14.389970,AWS_TRV,drift,Temperature drifted by 1.51
2026-08-29T01:27:14.403434,AWS_VTZ,drift,Temperature drifted by 2.18
2026-08-29T01:27:14.418722,AWS_PAT,drift,Temperature drifted by 0.95
2026-08-29T01:27:14.433085,AWS_IXC,drift,Temperature drifted by 3.63
2026-08-29T01:27:14.456917,AWS_IXR,drift,Temperature drifted by 1.02
2026-08-29T01:27:14.463397,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:27:16.488397,AWS_MUM,drift,Temperature drifted by 1.56
2026-08-29T01:27:16.545999,AWS_BLR,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:27:16.645730,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:27:16.679264,AWS_PNQ,drift,Temperature drifted by 0.42
2026-08-29T01:27:16.709923,AWS_AMD,frozen_value,Values frozen
2026-08-29T01:27:16.738563,AWS_LKO,dropout,Reading dropped
2026-08-29T01:27:16.744202,AWS_KNP,drift,Temperature drifted by 1.74
2026-08-29T01:27:16.764820,AWS_IDR,drift,Temperature drifted by 0.82
2026-08-29T01:27:16.775885,AWS_BHO,drift,Temperature drifted by 1.50
2026-08-29T01:27:16.787594,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:16.796182,AWS_TRV,drift,Temperature drifted by 1.71
2026-08-29T01:27:16.803054,AWS_VTZ,drift,Temperature drifted by 2.61
2026-08-29T01:27:16.808044,AWS_PAT,drift,Temperature drifted by 1.38
2026-08-29T01:27:16.817768,AWS_IXC,drift,Temperature drifted by 3.83
2026-08-29T01:27:16.832994,AWS_GAU,spike,humidity spiked by -15.62
2026-08-29T01:27:16.846444,AWS_IXR,drift,Temperature drifted by 1.15
2026-08-29T01:27:16.853351,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:27:18.876897,AWS_MUM,drift,Temperature drifted by 1.69
2026-08-29T01:27:18.935457,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:27:18.954442,AWS_PNQ,drift,Temperature drifted by 0.90
2026-08-29T01:27:18.980810,AWS_AMD,frozen_value,Values frozen
2026-08-29T01:27:19.024255,AWS_LKO,dropout,Reading dropped
2026-08-29T01:27:19.025707,AWS_KNP,drift,Temperature drifted by 2.15
2026-08-29T01:27:19.080804,AWS_IDR,drift,Temperature drifted by 1.06
2026-08-29T01:27:19.126450,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:19.148643,AWS_TRV,drift,Temperature drifted by 1.86
2026-08-29T01:27:19.174293,AWS_VTZ,drift,Temperature drifted by 3.09
2026-08-29T01:27:19.183722,AWS_PAT,drift,Temperature drifted by 1.85
2026-08-29T01:27:19.204541,AWS_IXR,drift,Temperature drifted by 1.40
2026-08-29T01:27:19.208761,AWS_MYQ,frozen_value,Values frozen
2026-08-29T01:27:19.217946,AWS_CJB,spike,temperature spiked by -16.99
2026-08-29T01:27:21.232040,AWS_MUM,drift,Temperature drifted by 1.96
2026-08-29T01:27:21.256635,AWS_BLR,spatial_outlier,Deviating from spatial trend
2026-08-29T01:27:21.285238,AWS_MAA,dropout,Reading dropped
2026-08-29T01:27:21.286533,AWS_CCU,frozen_value,Values frozen
2026-08-29T01:27:21.311867,AWS_PNQ,drift,Temperature drifted by 1.29
2026-08-29T01:27:21.332467,AWS_AMD,frozen_value,Values frozen
2026-08-29T01:27:21.381748,AWS_KNP,drift,Temperature drifted by 2.33
2026-08-29T01:27:21.402023,AWS_IDR,drift,Temperature drifted by 1.54
2026-08-29T01:27:21.418901,AWS_COK,frozen_value,Values frozen
2026-08-29T01:27:21.427659,AWS_TRV,drift,Temperature drifted by 2.27
2026-08-29T01:27:21.441142,AWS_VTZ,drift,Temperature drifted by 3.29
2026-08-29T01:27:21.451571,AWS_PAT,drift,Temperature drifted by 2.19
2026-08-29T01:27:21.462761,AWS_IXC,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T01:27:21.478952,AWS_GAU,drift,Temperature drifted by 0.43
